variant,sample_id,action,prompt,masked_pixel_accuracy,nonmask_equality_after_copyback,palette_validity_raw,palette_validity_snapped,nearest_palette_distance_mean_raw,nearest_palette_distance_p95_raw,object_count_f1,instance_precision,instance_recall,instance_f1,extra_component_count,allowed_label_violation_count,raw_unique_palette_ids_after_nearest,copyback_unique_palette_ids,target_object_iou,target_object_iou_inside_mask,source_object_iou,source_remaining_pixels_inside_mask,action_specific_iou,edit_success,white_region_floor_or_target_accuracy,source_removed_or_replaced,old_region_target_pixels,old_region_cleared,new_region_target_present
I_target,translate_020_0bb3d53a-d91c-4f86-afb3-0fbf0e35d1d5_SecondBedroom-11167_pose-1-5_12,TRANSLATE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. TRANSLATE: clear the old_region to floor and paint exact",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,True,,,0,True,False
oracle_copyback,translate_020_0bb3d53a-d91c-4f86-afb3-0fbf0e35d1d5_SecondBedroom-11167_pose-1-5_12,TRANSLATE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. TRANSLATE: clear the old_region to floor and paint exact",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,True,,,0,True,False
I_bad,translate_020_0bb3d53a-d91c-4f86-afb3-0fbf0e35d1d5_SecondBedroom-11167_pose-1-5_12,TRANSLATE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. TRANSLATE: clear the old_region to floor and paint exact",0.6140350877192983,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,False,,,0,True,False
random_fixed_palette,translate_020_0bb3d53a-d91c-4f86-afb3-0fbf0e35d1d5_SecondBedroom-11167_pose-1-5_12,TRANSLATE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. TRANSLATE: clear the old_region to floor and paint exact",0.03042763157894737,1.0,1.0,1.0,0.0,0.0,0.8888888888888888,1.0,0.8,0.8888888888888888,0,2582,26,26,0.0,0.0,0.0,97,0.0,False,,,22,False,False
I_target,replace_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace dressing_table with dressing_table in t",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,1376,1.0,True,,False,,,
oracle_copyback,replace_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace dressing_table with dressing_table in t",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,1376,1.0,True,,False,,,
I_bad,replace_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace dressing_table with dressing_table in t",0.8110816386678456,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,0.6360022714366838,0.6360022714366838,0.6360022714366838,1505,0.6360022714366838,False,,False,,,
random_fixed_palette,replace_001_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace dressing_table with dressing_table in t",0.028293545534924844,1.0,1.0,1.0,0.0,0.0,0.8888888888888888,1.0,0.8,0.8888888888888888,0,2462,26,26,0.03044982698961938,0.03044982698961938,0.03044982698961938,113,0.03044982698961938,False,,False,,,
I_target,replace_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace dressing_table with dressing_table in t",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,1505,1.0,True,,False,,,
oracle_copyback,replace_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace dressing_table with dressing_table in t",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,1505,1.0,True,,False,,,
I_bad,replace_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace dressing_table with dressing_table in t",0.8110816386678456,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,0.6360022714366838,0.6360022714366838,0.6360022714366838,1376,0.6360022714366838,False,,False,,,
random_fixed_palette,replace_002_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-0_2,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace dressing_table with dressing_table in t",0.029177718832891247,1.0,1.0,1.0,0.0,0.0,0.8888888888888888,1.0,0.8,0.8888888888888888,0,2462,26,26,0.03188775510204082,0.03188775510204082,0.03188775510204082,113,0.03188775510204082,False,,False,,,
I_target,replace_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace stool with stool in the masked region u",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,True,,True,,,
oracle_copyback,replace_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace stool with stool in the masked region u",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,True,,True,,,
I_bad,replace_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace stool with stool in the masked region u",0.9364218827008378,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,False,,True,,,
random_fixed_palette,replace_003_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace stool with stool in the masked region u",0.028092656481025137,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1276,26,26,0.9906952247191011,0.0,0.9906952247191011,53,0.9906952247191011,False,,False,,,
I_target,replace_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace stool with stool in the masked region u",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,True,,True,,,
oracle_copyback,replace_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace stool with stool in the masked region u",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,True,,True,,,
I_bad,replace_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace stool with stool in the masked region u",0.9364218827008378,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,False,,True,,,
random_fixed_palette,replace_004_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-2_10,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace stool with stool in the masked region u",0.02661409561360276,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1276,26,26,0.9906952247191011,0.0,0.9906952247191011,53,0.9906952247191011,False,,False,,,
I_target,replace_005_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,True,,True,,,
oracle_copyback,replace_005_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,True,,True,,,
I_bad,replace_005_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",0.838063806380638,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,False,,True,,,
random_fixed_palette,replace_005_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",0.026347634763476346,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,11520,26,26,1.0,1.0,1.0,0,1.0,False,,True,,,
I_target,replace_006_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,True,,True,,,
oracle_copyback,replace_006_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,True,,True,,,
I_bad,replace_006_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",0.838063806380638,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,7,7,1.0,1.0,1.0,0,1.0,False,,True,,,
random_fixed_palette,replace_006_015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296_replace-3_20,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",0.026237623762376237,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,11520,26,26,1.0,1.0,1.0,0,1.0,False,,True,,,
I_target,replace_007_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,5,5,1.0,1.0,1.0,0,1.0,True,,True,,,
oracle_copyback,replace_007_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,5,5,1.0,1.0,1.0,0,1.0,True,,True,,,
I_bad,replace_007_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",0.6013071895424836,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,5,5,1.0,1.0,1.0,0,1.0,False,,True,,,
random_fixed_palette,replace_007_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",0.025256769374416434,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,14119,26,26,1.0,1.0,1.0,0,1.0,False,,True,,,
I_target,replace_008_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,5,5,1.0,1.0,1.0,0,1.0,True,,True,,,
oracle_copyback,replace_008_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,5,5,1.0,1.0,1.0,0,1.0,True,,True,,,
I_bad,replace_008_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",0.6013071895424836,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,5,5,1.0,1.0,1.0,0,1.0,False,,True,,,
random_fixed_palette,replace_008_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-0_6,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",0.025863678804855274,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,14119,26,26,1.0,1.0,1.0,0,1.0,False,,True,,,
I_target,replace_009_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace tv_stand with tv_stand in the masked re",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,5,5,1.0,1.0,1.0,0,1.0,True,,True,,,
oracle_copyback,replace_009_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace tv_stand with tv_stand in the masked re",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,5,5,1.0,1.0,1.0,0,1.0,True,,True,,,
I_bad,replace_009_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace tv_stand with tv_stand in the masked re",0.8531029065200314,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,5,5,1.0,1.0,1.0,0,1.0,False,,True,,,
random_fixed_palette,replace_009_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace tv_stand with tv_stand in the masked re",0.02945797329143755,1.0,1.0,1.0,0.0,0.0,0.8571428571428571,1.0,0.75,0.8571428571428571,0,3477,26,26,0.0,0.0,0.0,118,0.0,False,,False,,,
I_target,replace_010_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace tv_stand with tv_stand in the masked re",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,5,5,1.0,1.0,1.0,0,1.0,True,,True,,,
oracle_copyback,replace_010_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace tv_stand with tv_stand in the masked re",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,5,5,1.0,1.0,1.0,0,1.0,True,,True,,,
I_bad,replace_010_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace tv_stand with tv_stand in the masked re",0.8531029065200314,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,5,5,1.0,1.0,1.0,0,1.0,False,,True,,,
random_fixed_palette,replace_010_04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404_replace-5_20,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace tv_stand with tv_stand in the masked re",0.029261586802827966,1.0,1.0,1.0,0.0,0.0,0.8571428571428571,1.0,0.75,0.8571428571428571,0,3477,26,26,0.0,0.0,0.0,118,0.0,False,,False,,,
I_target,replace_011_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,4,4,1.0,1.0,1.0,0,1.0,True,,True,,,
oracle_copyback,replace_011_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,4,4,1.0,1.0,1.0,0,1.0,True,,True,,,
I_bad,replace_011_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",0.8256643356643356,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,4,4,1.0,1.0,1.0,0,1.0,False,,True,,,
random_fixed_palette,replace_011_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",0.026083916083916085,1.0,1.0,1.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.8,0,18070,26,26,1.0,1.0,1.0,0,1.0,False,,True,,,
I_target,replace_012_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,4,4,1.0,1.0,1.0,0,1.0,True,,True,,,
oracle_copyback,replace_012_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,4,4,1.0,1.0,1.0,0,1.0,True,,True,,,
I_bad,replace_012_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",0.8256643356643356,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,4,4,1.0,1.0,1.0,0,1.0,False,,True,,,
random_fixed_palette,replace_012_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-0_20,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace double_bed with double_bed in the maske",0.025314685314685316,1.0,1.0,1.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.8,0,18070,26,26,1.0,1.0,1.0,0,1.0,False,,True,,,
I_target,replace_013_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-3_10-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace pendant_lamp with pendant_lamp in the m",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,4,4,1.0,1.0,1.0,2420,1.0,True,,False,,,
oracle_copyback,replace_013_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-3_10-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace pendant_lamp with pendant_lamp in the m",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,4,4,1.0,1.0,1.0,2420,1.0,True,,False,,,
I_bad,replace_013_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-3_10-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace pendant_lamp with pendant_lamp in the m",0.4694835680751174,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,4,4,0.06611570247933884,0.06611570247933884,0.06611570247933884,160,0.06611570247933884,False,,False,,,
random_fixed_palette,replace_013_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-3_10-opposite,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace pendant_lamp with pendant_lamp in the m",0.02676056338028169,1.0,1.0,1.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.8,0,2882,26,26,0.027125506072874495,0.027125506072874495,0.027125506072874495,117,0.027125506072874495,False,,False,,,
I_target,replace_014_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-3_10,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace pendant_lamp with pendant_lamp in the m",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,4,4,1.0,1.0,1.0,160,1.0,True,,False,,,
oracle_copyback,replace_014_04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034_replace-3_10,REPLACE,"fixed-palette top-down semantic layout; white mask = repaint; black mask = preserve; preserve non-target furniture, floor, door, and window; no extra objects; no architecture leakage. REPLACE: replace pendant_lamp with pendant_lamp in the m",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,4,4,1.0,1.0,1.0,160,1.0,True,,False,,,
